Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Units_Sold,Inventory_Level,Supplier_Lead_Time_Days,Reorder_Point,Order_Quantity,Unit_Cost,Unit_Price,Promotion_Flag,Stockout_Flag,Demand_Forecast
2024-09-22,SKU_24,WH_5,SUP_4,North,7,631,7,313,0,7.27,12.17,0,0,5.42
2024-09-22,SKU_24,WH_4,SUP_3,West,11,339,13,301,0,7.11,12.19,0,0,7.21
2024-09-23,SKU_24,WH_2,SUP_7,East,11,510,5,365,0,19.69,29.64,0,0,12.4
2024-09-23,SKU_24,WH_4,SUP_3,North,5,334,13,301,0,7.11,12.19,1,0,5.94
2024-09-23,SKU_24,WH_3,SUP_3,North,15,465,10,209,277,10.59,15.15,0,0,13.34
2024-09-23,SKU_24,WH_1,SUP_2,West,6,346,2,288,0,6.14,10.22,0,0,7.51
2024-09-23,SKU_24,WH_5,SUP_4,South,15,616,7,313,0,7.27,12.17,0,0,17.52
2024-09-24,SKU_24,WH_2,SUP_7,West,11,499,5,365,0,19.69,29.64,0,0,13.79
2024-09-24,SKU_24,WH_3,SUP_3,East,12,453,10,209,0,10.59,15.15,0,0,10.9
2024-09-24,SKU_24,WH_1,SUP_2,West,10,336,2,288,0,6.14,10.22,0,0,9.37
2024-09-24,SKU_24,WH_4,SUP_3,West,10,324,13,301,0,7.11,12.19,0,0,4.71
2024-09-24,SKU_24,WH_5,SUP_4,West,13,603,7,313,0,7.27,12.17,0,0,11.05
2024-09-25,SKU_24,WH_4,SUP_3,West,20,304,13,301,0,7.11,12.19,0,0,13.47
2024-09-25,SKU_24,WH_5,SUP_4,West,8,595,7,313,0,7.27,12.17,0,0,10.93
2024-09-25,SKU_24,WH_2,SUP_7,North,6,493,5,365,0,19.69,29.64,0,0,0.0
2024-09-25,SKU_24,WH_3,SUP_3,West,14,439,10,209,0,10.59,15.15,0,0,17.33
2024-09-25,SKU_24,WH_1,SUP_2,West,10,326,2,288,0,6.14,10.22,1,0,4.62
2024-09-26,SKU_24,WH_1,SUP_2,North,8,318,2,288,0,6.14,10.22,0,0,13.8
2024-09-26,SKU_24,WH_4,SUP_3,West,2,302,13,301,0,7.11,12.19,0,0,7.67
2024-09-26,SKU_24,WH_2,SUP_7,West,7,486,5,365,0,19.69,29.64,0,0,4.99
2024-09-26,SKU_24,WH_5,SUP_4,South,14,581,7,313,0,7.27,12.17,0,0,13.51
2024-09-26,SKU_24,WH_3,SUP_3,North,18,421,10,209,0,10.59,15.15,0,0,15.21
2024-09-27,SKU_24,WH_4,SUP_3,West,14,288,13,301,0,7.11,12.19,0,0,13.72
2024-09-27,SKU_24,WH_2,SUP_7,North,10,476,5,365,0,19.69,29.64,0,0,10.58
2024-09-27,SKU_24,WH_5,SUP_4,East,6,575,7,313,0,7.27,12.17,0,0,1.75
2024-09-27,SKU_24,WH_3,SUP_3,South,15,406,10,209,0,10.59,15.15,0,0,15.71
2024-09-27,SKU_24,WH_1,SUP_2,South,7,311,2,288,0,6.14,10.22,0,0,10.27
2024-09-28,SKU_24,WH_2,SUP_7,West,12,464,5,365,0,19.69,29.64,0,0,10.79
2024-09-28,SKU_24,WH_3,SUP_3,West,2,404,10,209,0,10.59,15.15,0,0,3.82
2024-09-28,SKU_24,WH_5,SUP_4,South,8,567,7,313,0,7.27,12.17,0,0,9.19
2024-09-28,SKU_24,WH_1,SUP_2,East,7,304,2,288,0,6.14,10.22,0,0,8.81
2024-09-28,SKU_24,WH_4,SUP_3,South,15,758,13,301,485,7.11,12.19,0,0,16.74
2024-09-29,SKU_24,WH_1,SUP_2,South,4,300,2,288,0,6.14,10.22,0,0,2.74
2024-09-29,SKU_24,WH_4,SUP_3,West,10,748,13,301,0,7.11,12.19,0,0,9.78
2024-09-29,SKU_24,WH_2,SUP_7,South,3,461,5,365,0,19.69,29.64,0,0,2.4
2024-09-29,SKU_24,WH_5,SUP_4,West,7,560,7,313,0,7.27,12.17,0,0,10.42
2024-09-29,SKU_24,WH_3,SUP_3,East,17,387,10,209,0,10.59,15.15,0,0,18.76
2024-09-30,SKU_24,WH_1,SUP_2,South,10,290,2,288,0,6.14,10.22,0,0,11.77
2024-09-30,SKU_24,WH_5,SUP_4,South,8,552,7,313,0,7.27,12.17,0,0,7.95
2024-09-30,SKU_24,WH_4,SUP_3,North,20,728,13,301,0,7.11,12.19,0,0,16.99
2024-09-30,SKU_24,WH_2,SUP_7,North,8,453,5,365,0,19.69,29.64,0,0,11.92
2024-09-30,SKU_24,WH_3,SUP_3,West,8,379,10,209,0,10.59,15.15,0,0,4.2
2024-10-01,SKU_24,WH_4,SUP_3,South,11,717,13,301,0,7.11,12.19,0,0,13.56
2024-10-01,SKU_24,WH_3,SUP_3,West,8,371,10,209,0,10.59,15.15,0,0,7.5
2024-10-01,SKU_24,WH_5,SUP_4,North,18,534,7,313,0,7.27,12.17,0,0,18.52
2024-10-01,SKU_24,WH_1,SUP_2,North,7,283,2,288,0,6.14,10.22,0,0,4.73
2024-10-01,SKU_24,WH_2,SUP_7,North,9,444,5,365,0,19.69,29.64,0,0,11.46
2024-10-02,SKU_24,WH_5,SUP_4,North,18,516,7,313,0,7.27,12.17,1,0,19.09
2024-10-02,SKU_24,WH_3,SUP_3,West,5,366,10,209,0,10.59,15.15,1,0,6.93
2024-10-02,SKU_24,WH_2,SUP_7,East,6,438,5,365,0,19.69,29.64,1,0,5.94
2024-10-02,SKU_24,WH_4,SUP_3,South,11,706,13,301,0,7.11,12.19,1,0,9.0
2024-10-02,SKU_24,WH_1,SUP_2,East,4,558,2,288,279,6.14,10.22,0,0,5.33
2024-10-03,SKU_24,WH_2,SUP_7,North,11,427,5,365,0,19.69,29.64,0,0,7.12
2024-10-03,SKU_24,WH_5,SUP_4,West,5,511,7,313,0,7.27,12.17,0,0,0.2
2024-10-03,SKU_24,WH_1,SUP_2,West,6,552,2,288,0,6.14,10.22,0,0,8.81
2024-10-03,SKU_24,WH_4,SUP_3,North,13,693,13,301,0,7.11,12.19,1,0,18.6
2024-10-03,SKU_24,WH_3,SUP_3,South,11,355,10,209,0,10.59,15.15,0,0,9.86
2024-10-04,SKU_24,WH_2,SUP_7,East,13,414,5,365,0,19.69,29.64,0,0,12.75
2024-10-04,SKU_24,WH_1,SUP_2,West,8,544,2,288,0,6.14,10.22,0,0,8.75
2024-10-04,SKU_24,WH_5,SUP_4,South,12,499,7,313,0,7.27,12.17,0,0,8.63
2024-10-04,SKU_24,WH_3,SUP_3,South,0,355,10,209,0,10.59,15.15,1,0,0.0
2024-10-04,SKU_24,WH_4,SUP_3,West,18,675,13,301,0,7.11,12.19,0,0,19.06
2024-10-05,SKU_24,WH_3,SUP_3,East,10,345,10,209,0,10.59,15.15,0,0,13.94
2024-10-05,SKU_24,WH_2,SUP_7,East,10,404,5,365,0,19.69,29.64,0,0,9.16
2024-10-05,SKU_24,WH_4,SUP_3,West,10,665,13,301,0,7.11,12.19,0,0,13.74
2024-10-05,SKU_24,WH_1,SUP_2,North,11,533,2,288,0,6.14,10.22,0,0,11.58
2024-10-05,SKU_24,WH_5,SUP_4,East,19,480,7,313,0,7.27,12.17,0,0,17.43
2024-10-06,SKU_24,WH_4,SUP_3,North,10,655,13,301,0,7.11,12.19,0,0,12.69
2024-10-06,SKU_24,WH_2,SUP_7,West,20,384,5,365,0,19.69,29.64,0,0,19.55
2024-10-06,SKU_24,WH_1,SUP_2,South,9,524,2,288,0,6.14,10.22,1,0,6.28
2024-10-06,SKU_24,WH_3,SUP_3,West,6,339,10,209,0,10.59,15.15,0,0,10.64
2024-10-06,SKU_24,WH_5,SUP_4,West,6,474,7,313,0,7.27,12.17,0,0,5.64
2024-10-07,SKU_24,WH_2,SUP_7,West,10,374,5,365,0,19.69,29.64,0,0,9.17
2024-10-07,SKU_24,WH_1,SUP_2,North,10,514,2,288,0,6.14,10.22,0,0,6.8
2024-10-07,SKU_24,WH_4,SUP_3,West,10,645,13,301,0,7.11,12.19,0,0,12.41
2024-10-07,SKU_24,WH_3,SUP_3,South,14,325,10,209,0,10.59,15.15,0,0,9.06
2024-10-07,SKU_24,WH_5,SUP_4,North,1,473,7,313,0,7.27,12.17,0,0,0.0
2024-10-08,SKU_24,WH_1,SUP_2,West,10,504,2,288,0,6.14,10.22,0,0,9.78
2024-10-08,SKU_24,WH_4,SUP_3,South,17,628,13,301,0,7.11,12.19,0,0,18.93
2024-10-08,SKU_24,WH_2,SUP_7,South,14,360,5,365,0,19.69,29.64,0,0,22.47
2024-10-08,SKU_24,WH_5,SUP_4,West,4,469,7,313,0,7.27,12.17,0,0,5.72
2024-10-08,SKU_24,WH_3,SUP_3,West,9,316,10,209,0,10.59,15.15,1,0,14.78
2024-10-09,SKU_24,WH_4,SUP_3,South,13,615,13,301,0,7.11,12.19,0,0,10.8
2024-10-09,SKU_24,WH_5,SUP_4,South,13,456,7,313,0,7.27,12.17,0,0,15.05
2024-10-09,SKU_24,WH_1,SUP_2,South,7,497,2,288,0,6.14,10.22,0,0,5.72
2024-10-09,SKU_24,WH_3,SUP_3,South,9,307,10,209,0,10.59,15.15,0,0,10.71
2024-10-09,SKU_24,WH_2,SUP_7,East,9,603,5,365,252,19.69,29.64,0,0,10.83
2024-10-10,SKU_24,WH_4,SUP_3,South,7,608,13,301,0,7.11,12.19,0,0,4.43
2024-10-10,SKU_24,WH_2,SUP_7,North,18,585,5,365,0,19.69,29.64,1,0,18.61
2024-10-10,SKU_24,WH_5,SUP_4,West,15,441,7,313,0,7.27,12.17,0,0,14.96
2024-10-10,SKU_24,WH_3,SUP_3,North,10,297,10,209,0,10.59,15.15,0,0,11.8
2024-10-10,SKU_24,WH_1,SUP_2,North,6,491,2,288,0,6.14,10.22,0,0,6.48
2024-10-11,SKU_24,WH_3,SUP_3,West,7,290,10,209,0,10.59,15.15,0,0,7.71
2024-10-11,SKU_24,WH_5,SUP_4,South,0,441,7,313,0,7.27,12.17,0,0,0.0
2024-10-11,SKU_24,WH_1,SUP_2,North,3,488,2,288,0,6.14,10.22,0,0,1.87
2024-10-11,SKU_24,WH_2,SUP_7,West,18,567,5,365,0,19.69,29.64,0,0,22.77
2024-10-11,SKU_24,WH_4,SUP_3,South,6,602,13,301,0,7.11,12.19,0,0,3.48
2024-10-12,SKU_24,WH_3,SUP_3,West,12,278,10,209,0,10.59,15.15,0,0,11.26
2024-10-12,SKU_24,WH_4,SUP_3,North,13,589,13,301,0,7.11,12.19,0,0,14.82
2024-10-12,SKU_24,WH_2,SUP_7,West,12,555,5,365,0,19.69,29.64,0,0,14.81
2024-10-12,SKU_24,WH_5,SUP_4,North,0,441,7,313,0,7.27,12.17,0,0,0.46
2024-10-12,SKU_24,WH_1,SUP_2,North,9,479,2,288,0,6.14,10.22,0,0,3.53
2024-10-13,SKU_24,WH_5,SUP_4,East,19,422,7,313,0,7.27,12.17,1,0,22.7
2024-10-13,SKU_24,WH_3,SUP_3,West,11,267,10,209,0,10.59,15.15,0,0,10.07
2024-10-13,SKU_24,WH_1,SUP_2,North,11,468,2,288,0,6.14,10.22,0,0,12.26
2024-10-13,SKU_24,WH_4,SUP_3,West,12,577,13,301,0,7.11,12.19,0,0,9.58
2024-10-13,SKU_24,WH_2,SUP_7,North,13,542,5,365,0,19.69,29.64,0,0,14.14
2024-10-14,SKU_24,WH_3,SUP_3,East,10,257,10,209,0,10.59,15.15,0,0,13.51
2024-10-14,SKU_24,WH_1,SUP_2,West,13,455,2,288,0,6.14,10.22,0,0,9.57
2024-10-14,SKU_24,WH_4,SUP_3,East,11,566,13,301,0,7.11,12.19,0,0,8.96
2024-10-14,SKU_24,WH_5,SUP_4,North,9,413,7,313,0,7.27,12.17,0,0,3.79
2024-10-14,SKU_24,WH_2,SUP_7,South,8,534,5,365,0,19.69,29.64,0,0,4.93
2024-10-15,SKU_24,WH_5,SUP_4,South,18,395,7,313,0,7.27,12.17,0,0,14.65
2024-10-15,SKU_24,WH_3,SUP_3,West,8,249,10,209,0,10.59,15.15,0,0,8.29
2024-10-15,SKU_24,WH_2,SUP_7,East,14,520,5,365,0,19.69,29.64,0,0,13.85
2024-10-15,SKU_24,WH_1,SUP_2,West,7,448,2,288,0,6.14,10.22,0,0,7.16
2024-10-15,SKU_24,WH_4,SUP_3,West,10,556,13,301,0,7.11,12.19,0,0,9.11
2024-10-16,SKU_24,WH_1,SUP_2,North,14,434,2,288,0,6.14,10.22,0,0,11.64
2024-10-16,SKU_24,WH_4,SUP_3,North,10,546,13,301,0,7.11,12.19,0,0,12.93
2024-10-16,SKU_24,WH_2,SUP_7,West,15,505,5,365,0,19.69,29.64,0,0,15.62
2024-10-16,SKU_24,WH_3,SUP_3,North,16,233,10,209,0,10.59,15.15,0,0,18.99
2024-10-16,SKU_24,WH_5,SUP_4,West,8,387,7,313,0,7.27,12.17,0,0,9.81
2024-10-17,SKU_24,WH_5,SUP_4,South,18,369,7,313,0,7.27,12.17,0,0,14.86
2024-10-17,SKU_24,WH_2,SUP_7,West,7,498,5,365,0,19.69,29.64,0,0,9.41
2024-10-17,SKU_24,WH_3,SUP_3,North,12,221,10,209,0,10.59,15.15,0,0,13.0
2024-10-17,SKU_24,WH_4,SUP_3,North,20,526,13,301,0,7.11,12.19,0,0,24.19
2024-10-17,SKU_24,WH_1,SUP_2,East,8,426,2,288,0,6.14,10.22,0,0,10.96
2024-10-18,SKU_24,WH_5,SUP_4,East,9,360,7,313,0,7.27,12.17,0,0,7.2
2024-10-18,SKU_24,WH_1,SUP_2,West,23,403,2,288,0,6.14,10.22,0,0,31.34
2024-10-18,SKU_24,WH_3,SUP_3,West,6,215,10,209,0,10.59,15.15,0,0,7.1
2024-10-18,SKU_24,WH_2,SUP_7,South,9,489,5,365,0,19.69,29.64,0,0,7.83
2024-10-18,SKU_24,WH_4,SUP_3,South,4,522,13,301,0,7.11,12.19,0,0,0.0
2024-10-19,SKU_24,WH_3,SUP_3,West,0,215,10,209,0,10.59,15.15,0,0,1.79
2024-10-19,SKU_24,WH_4,SUP_3,South,6,516,13,301,0,7.11,12.19,0,0,3.6
2024-10-19,SKU_24,WH_1,SUP_2,East,1,402,2,288,0,6.14,10.22,0,0,1.16
2024-10-19,SKU_24,WH_2,SUP_7,East,4,485,5,365,0,19.69,29.64,0,0,5.35
2024-10-19,SKU_24,WH_5,SUP_4,North,18,342,7,313,0,7.27,12.17,0,0,17.26
2024-10-20,SKU_24,WH_2,SUP_7,North,17,468,5,365,0,19.69,29.64,0,0,12.32
2024-10-20,SKU_24,WH_5,SUP_4,South,7,335,7,313,0,7.27,12.17,0,0,5.54
2024-10-20,SKU_24,WH_3,SUP_3,South,8,207,10,209,0,10.59,15.15,0,0,12.07
2024-10-20,SKU_24,WH_1,SUP_2,South,3,399,2,288,0,6.14,10.22,0,0,2.43
2024-10-20,SKU_24,WH_4,SUP_3,North,15,501,13,301,0,7.11,12.19,0,0,13.96
2024-10-21,SKU_24,WH_2,SUP_7,East,6,462,5,365,0,19.69,29.64,0,0,10.29
2024-10-21,SKU_24,WH_5,SUP_4,West,17,318,7,313,0,7.27,12.17,0,0,18.95
2024-10-21,SKU_24,WH_3,SUP_3,West,27,630,10,209,450,10.59,15.15,1,0,28.2
2024-10-21,SKU_24,WH_1,SUP_2,East,13,386,2,288,0,6.14,10.22,0,0,15.87
2024-10-21,SKU_24,WH_4,SUP_3,South,10,491,13,301,0,7.11,12.19,0,0,9.97
2024-10-22,SKU_24,WH_2,SUP_7,South,10,452,5,365,0,19.69,29.64,0,0,4.31
2024-10-22,SKU_24,WH_1,SUP_2,North,9,377,2,288,0,6.14,10.22,0,0,7.33
2024-10-22,SKU_24,WH_3,SUP_3,West,12,618,10,209,0,10.59,15.15,0,0,7.32
2024-10-22,SKU_24,WH_5,SUP_4,North,6,312,7,313,0,7.27,12.17,0,0,4.66
2024-10-22,SKU_24,WH_4,SUP_3,East,5,486,13,301,0,7.11,12.19,0,0,3.83
2024-10-23,SKU_24,WH_5,SUP_4,North,18,731,7,313,437,7.27,12.17,0,0,15.64
2024-10-23,SKU_24,WH_1,SUP_2,East,23,354,2,288,0,6.14,10.22,1,0,27.77
2024-10-23,SKU_24,WH_4,SUP_3,South,0,486,13,301,0,7.11,12.19,0,0,0.0
2024-10-23,SKU_24,WH_3,SUP_3,North,11,607,10,209,0,10.59,15.15,0,0,8.19
2024-10-23,SKU_24,WH_2,SUP_7,North,14,438,5,365,0,19.69,29.64,1,0,19.26
2024-10-24,SKU_24,WH_1,SUP_2,West,8,346,2,288,0,6.14,10.22,0,0,10.32
2024-10-24,SKU_24,WH_2,SUP_7,South,2,436,5,365,0,19.69,29.64,0,0,2.6
2024-10-24,SKU_24,WH_4,SUP_3,South,6,480,13,301,0,7.11,12.19,0,0,0.69
2024-10-24,SKU_24,WH_5,SUP_4,West,9,722,7,313,0,7.27,12.17,0,0,9.08
2024-10-24,SKU_24,WH_3,SUP_3,North,16,591,10,209,0,10.59,15.15,0,0,15.04
2024-10-25,SKU_24,WH_3,SUP_3,West,5,586,10,209,0,10.59,15.15,0,0,0.0
2024-10-25,SKU_24,WH_4,SUP_3,North,7,473,13,301,0,7.11,12.19,0,0,12.54
2024-10-25,SKU_24,WH_5,SUP_4,South,12,710,7,313,0,7.27,12.17,0,0,11.99
2024-10-25,SKU_24,WH_1,SUP_2,South,9,337,2,288,0,6.14,10.22,0,0,12.52
2024-10-25,SKU_24,WH_2,SUP_7,North,17,419,5,365,0,19.69,29.64,0,0,18.26
2024-10-26,SKU_24,WH_4,SUP_3,West,11,462,13,301,0,7.11,12.19,0,0,8.38
2024-10-26,SKU_24,WH_2,SUP_7,West,12,407,5,365,0,19.69,29.64,0,0,9.07
2024-10-26,SKU_24,WH_1,SUP_2,South,1,336,2,288,0,6.14,10.22,0,0,1.3
2024-10-26,SKU_24,WH_5,SUP_4,West,14,696,7,313,0,7.27,12.17,0,0,15.29
2024-10-26,SKU_24,WH_3,SUP_3,North,16,570,10,209,0,10.59,15.15,0,0,19.53
2024-10-27,SKU_24,WH_5,SUP_4,East,12,684,7,313,0,7.27,12.17,0,0,11.13
2024-10-27,SKU_24,WH_3,SUP_3,West,10,560,10,209,0,10.59,15.15,0,0,8.38
2024-10-27,SKU_24,WH_2,SUP_7,East,8,399,5,365,0,19.69,29.64,0,0,8.32
2024-10-27,SKU_24,WH_4,SUP_3,East,10,452,13,301,0,7.11,12.19,0,0,10.16
2024-10-27,SKU_24,WH_1,SUP_2,South,14,322,2,288,0,6.14,10.22,0,0,11.26
2024-10-28,SKU_24,WH_4,SUP_3,North,10,442,13,301,0,7.11,12.19,0,0,11.48
2024-10-28,SKU_24,WH_3,SUP_3,South,11,549,10,209,0,10.59,15.15,0,0,10.46
2024-10-28,SKU_24,WH_1,SUP_2,East,14,308,2,288,0,6.14,10.22,0,0,14.84
2024-10-28,SKU_24,WH_5,SUP_4,East,11,673,7,313,0,7.27,12.17,0,0,12.61
2024-10-28,SKU_24,WH_2,SUP_7,East,13,386,5,365,0,19.69,29.64,0,0,9.75
2024-10-29,SKU_24,WH_5,SUP_4,West,10,663,7,313,0,7.27,12.17,0,0,10.22
2024-10-29,SKU_24,WH_1,SUP_2,South,12,296,2,288,0,6.14,10.22,0,0,14.81
2024-10-29,SKU_24,WH_4,SUP_3,West,3,439,13,301,0,7.11,12.19,0,0,0.0
2024-10-29,SKU_24,WH_2,SUP_7,South,14,372,5,365,0,19.69,29.64,0,0,15.02
2024-10-29,SKU_24,WH_3,SUP_3,North,8,541,10,209,0,10.59,15.15,0,0,8.0
2024-10-30,SKU_24,WH_1,SUP_2,North,20,276,2,288,0,6.14,10.22,0,0,20.06
2024-10-30,SKU_24,WH_4,SUP_3,East,12,427,13,301,0,7.11,12.19,0,0,14.61
2024-10-30,SKU_24,WH_3,SUP_3,North,19,522,10,209,0,10.59,15.15,0,0,17.62
2024-10-30,SKU_24,WH_2,SUP_7,South,20,352,5,365,0,19.69,29.64,0,0,20.36
2024-10-30,SKU_24,WH_5,SUP_4,East,15,648,7,313,0,7.27,12.17,0,0,18.37
2024-10-31,SKU_24,WH_4,SUP_3,East,3,424,13,301,0,7.11,12.19,0,0,4.28
2024-10-31,SKU_24,WH_5,SUP_4,North,4,644,7,313,0,7.27,12.17,0,0,12.67
2024-10-31,SKU_24,WH_1,SUP_2,South,12,562,2,288,298,6.14,10.22,0,0,9.34
2024-10-31,SKU_24,WH_3,SUP_3,South,4,518,10,209,0,10.59,15.15,0,0,4.83
2024-10-31,SKU_24,WH_2,SUP_7,East,17,817,5,365,482,19.69,29.64,0,0,18.76
2024-11-01,SKU_24,WH_4,SUP_3,North,18,406,13,301,0,7.11,12.19,0,0,22.52
2024-11-01,SKU_24,WH_2,SUP_7,East,1,816,5,365,0,19.69,29.64,0,0,0.36
2024-11-01,SKU_24,WH_1,SUP_2,East,22,540,2,288,0,6.14,10.22,1,0,19.29
2024-11-01,SKU_24,WH_5,SUP_4,South,15,629,7,313,0,7.27,12.17,1,0,10.68
2024-11-01,SKU_24,WH_3,SUP_3,North,0,518,10,209,0,10.59,15.15,0,0,2.32
2024-11-02,SKU_24,WH_4,SUP_3,East,18,388,13,301,0,7.11,12.19,0,0,19.53
2024-11-02,SKU_24,WH_2,SUP_7,East,11,805,5,365,0,19.69,29.64,0,0,6.29
2024-11-02,SKU_24,WH_1,SUP_2,East,11,529,2,288,0,6.14,10.22,0,0,13.7
2024-11-02,SKU_24,WH_3,SUP_3,South,19,499,10,209,0,10.59,15.15,0,0,25.03
2024-11-02,SKU_24,WH_5,SUP_4,East,5,624,7,313,0,7.27,12.17,0,0,1.36
2024-11-03,SKU_24,WH_5,SUP_4,West,18,606,7,313,0,7.27,12.17,0,0,15.58
2024-11-03,SKU_24,WH_3,SUP_3,East,13,486,10,209,0,10.59,15.15,0,0,13.42
2024-11-03,SKU_24,WH_1,SUP_2,South,15,514,2,288,0,6.14,10.22,0,0,8.18
2024-11-03,SKU_24,WH_4,SUP_3,West,7,381,13,301,0,7.11,12.19,0,0,11.29
2024-11-03,SKU_24,WH_2,SUP_7,West,10,795,5,365,0,19.69,29.64,0,0,7.52
2024-11-04,SKU_24,WH_2,SUP_7,South,6,789,5,365,0,19.69,29.64,0,0,7.51
2024-11-04,SKU_24,WH_4,SUP_3,East,10,371,13,301,0,7.11,12.19,0,0,13.12
2024-11-04,SKU_24,WH_5,SUP_4,South,4,602,7,313,0,7.27,12.17,0,0,0.58
2024-11-04,SKU_24,WH_3,SUP_3,South,5,481,10,209,0,10.59,15.15,0,0,7.49
2024-11-04,SKU_24,WH_1,SUP_2,East,11,503,2,288,0,6.14,10.22,0,0,9.93
2024-11-05,SKU_24,WH_1,SUP_2,East,12,491,2,288,0,6.14,10.22,0,0,10.6
2024-11-05,SKU_24,WH_2,SUP_7,West,4,785,5,365,0,19.69,29.64,0,0,0.49
2024-11-05,SKU_24,WH_3,SUP_3,South,14,467,10,209,0,10.59,15.15,0,0,14.23
2024-11-05,SKU_24,WH_5,SUP_4,East,18,584,7,313,0,7.27,12.17,0,0,18.06
2024-11-05,SKU_24,WH_4,SUP_3,South,9,362,13,301,0,7.11,12.19,0,0,7.15
2024-11-06,SKU_24,WH_4,SUP_3,East,11,351,13,301,0,7.11,12.19,0,0,15.19
2024-11-06,SKU_24,WH_1,SUP_2,West,15,476,2,288,0,6.14,10.22,1,0,15.83
2024-11-06,SKU_24,WH_2,SUP_7,West,24,761,5,365,0,19.69,29.64,0,0,24.19
2024-11-06,SKU_24,WH_3,SUP_3,West,7,460,10,209,0,10.59,15.15,0,0,8.03
2024-11-06,SKU_24,WH_5,SUP_4,East,9,575,7,313,0,7.27,12.17,0,0,10.29
2024-11-07,SKU_24,WH_1,SUP_2,East,12,464,2,288,0,6.14,10.22,0,0,16.31
2024-11-07,SKU_24,WH_5,SUP_4,East,16,559,7,313,0,7.27,12.17,0,0,18.79
2024-11-07,SKU_24,WH_4,SUP_3,North,17,334,13,301,0,7.11,12.19,0,0,18.59
2024-11-07,SKU_24,WH_3,SUP_3,East,12,448,10,209,0,10.59,15.15,0,0,9.5
2024-11-07,SKU_24,WH_2,SUP_7,East,18,743,5,365,0,19.69,29.64,0,0,13.47
2024-11-08,SKU_24,WH_5,SUP_4,South,10,549,7,313,0,7.27,12.17,0,0,12.05
2024-11-08,SKU_24,WH_4,SUP_3,West,11,323,13,301,0,7.11,12.19,0,0,13.81
2024-11-08,SKU_24,WH_3,SUP_3,West,8,440,10,209,0,10.59,15.15,0,0,6.0
2024-11-08,SKU_24,WH_2,SUP_7,East,15,728,5,365,0,19.69,29.64,0,0,18.87
2024-11-08,SKU_24,WH_1,SUP_2,West,13,451,2,288,0,6.14,10.22,0,0,11.27
2024-11-09,SKU_24,WH_1,SUP_2,West,16,435,2,288,0,6.14,10.22,0,0,19.16
2024-11-09,SKU_24,WH_4,SUP_3,East,20,303,13,301,0,7.11,12.19,0,0,25.99
2024-11-09,SKU_24,WH_2,SUP_7,North,11,717,5,365,0,19.69,29.64,0,0,9.92
2024-11-09,SKU_24,WH_3,SUP_3,East,10,430,10,209,0,10.59,15.15,0,0,8.26
2024-11-09,SKU_24,WH_5,SUP_4,North,9,540,7,313,0,7.27,12.17,0,0,9.11
2024-11-10,SKU_24,WH_5,SUP_4,East,13,527,7,313,0,7.27,12.17,0,0,8.19
2024-11-10,SKU_24,WH_3,SUP_3,West,23,407,10,209,0,10.59,15.15,0,0,23.28
2024-11-10,SKU_24,WH_1,SUP_2,West,11,424,2,288,0,6.14,10.22,0,0,8.37
2024-11-10,SKU_24,WH_2,SUP_7,South,12,705,5,365,0,19.69,29.64,0,0,12.27
2024-11-10,SKU_24,WH_4,SUP_3,East,20,283,13,301,0,7.11,12.19,0,0,17.65
2024-11-11,SKU_24,WH_5,SUP_4,North,15,512,7,313,0,7.27,12.17,0,0,11.41
2024-11-11,SKU_24,WH_2,SUP_7,East,9,696,5,365,0,19.69,29.64,0,0,5.32
2024-11-11,SKU_24,WH_1,SUP_2,South,11,413,2,288,0,6.14,10.22,0,0,12.1
2024-11-11,SKU_24,WH_4,SUP_3,South,10,701,13,301,428,7.11,12.19,1,0,8.59
2024-11-11,SKU_24,WH_3,SUP_3,West,11,396,10,209,0,10.59,15.15,0,0,12.82
2024-11-12,SKU_24,WH_3,SUP_3,South,6,390,10,209,0,10.59,15.15,0,0,10.65
2024-11-12,SKU_24,WH_4,SUP_3,West,13,688,13,301,0,7.11,12.19,0,0,11.44
2024-11-12,SKU_24,WH_2,SUP_7,South,11,685,5,365,0,19.69,29.64,0,0,14.16
2024-11-12,SKU_24,WH_1,SUP_2,North,16,397,2,288,0,6.14,10.22,1,0,14.57
2024-11-12,SKU_24,WH_5,SUP_4,West,11,501,7,313,0,7.27,12.17,1,0,7.68
2024-11-13,SKU_24,WH_5,SUP_4,East,17,484,7,313,0,7.27,12.17,0,0,17.77
2024-11-13,SKU_24,WH_4,SUP_3,South,8,680,13,301,0,7.11,12.19,0,0,6.56
2024-11-13,SKU_24,WH_1,SUP_2,West,22,375,2,288,0,6.14,10.22,0,0,21.47
2024-11-13,SKU_24,WH_3,SUP_3,South,16,374,10,209,0,10.59,15.15,0,0,14.85
2024-11-13,SKU_24,WH_2,SUP_7,East,15,670,5,365,0,19.69,29.64,0,0,11.75
2024-11-14,SKU_24,WH_1,SUP_2,South,11,364,2,288,0,6.14,10.22,0,0,10.33
2024-11-14,SKU_24,WH_2,SUP_7,West,9,661,5,365,0,19.69,29.64,0,0,8.36
2024-11-14,SKU_24,WH_3,SUP_3,West,9,365,10,209,0,10.59,15.15,0,0,5.18
2024-11-14,SKU_24,WH_5,SUP_4,East,4,480,7,313,0,7.27,12.17,0,0,5.52
