global_idx,Date,orig_Units_Sold,orig_Order_Quantity,action_idx,order_qty,demand_used,units_sold,inv_before,inv_after,reward,y_order_placed,stockout_flag
1815,2024-12-29,16,0,6,15,18,18,948,930,483.52821917808217,1,0
1816,2024-12-29,24,0,5,18,16,16,947,931,423.5212602739726,1,0
1817,2024-12-29,27,0,20,16,13,13,946,933,333.5073424657534,1,0
1818,2024-12-29,24,0,20,13,12,12,951,939,303.4655890410959,1,0
1819,2024-12-29,22,0,11,12,11,11,955,944,273.4307945205479,1,0
1820,2024-12-30,20,0,5,11,13,13,957,944,333.4307945205479,1,0
1821,2024-12-30,22,0,15,13,12,12,956,944,303.4307945205479,1,0
1822,2024-12-30,27,0,9,12,17,17,955,938,453.47254794520546,1,0
1823,2024-12-30,15,0,12,17,26,26,951,925,723.5630136986301,1,0
1824,2024-12-30,22,0,20,26,18,18,937,919,483.6047671232876,1,0
1795,2024-12-25,17,0,20,479,25,25,409,384,697.3277808219178,1,0
1796,2024-12-25,17,0,20,117,13,13,384,371,337.4182465753425,1,0
1797,2024-12-25,8,0,10,13,13,13,850,837,334.175397260274,1,0
1798,2024-12-25,23,0,4,13,9,9,954,945,213.42383561643834,1,0
1799,2024-12-25,13,0,19,9,16,16,958,942,423.44471232876714,1,0
1800,2024-12-26,28,0,20,16,12,12,955,943,303.43775342465756,1,0
1801,2024-12-26,18,0,8,12,15,15,952,937,393.47950684931504,1,0
1802,2024-12-26,20,0,20,15,8,8,953,945,183.42383561643837,1,0
1803,2024-12-26,9,0,20,8,11,11,957,946,273.41687671232876,1,0
1804,2024-12-26,7,0,18,11,17,17,961,944,453.4307945205479,1,0
1805,2024-12-27,5,0,17,17,15,15,952,937,393.47950684931504,1,0
1806,2024-12-27,17,0,0,0,18,18,948,930,533.5282191780822,0,0
1807,2024-12-27,27,0,20,33,18,18,947,929,483.5351780821918,1,0
1808,2024-12-27,21,0,20,18,16,16,929,913,423.6465205479452,1,0
1809,2024-12-27,19,0,20,16,18,18,946,928,483.54213698630133,1,0
1810,2024-12-28,23,0,8,18,16,16,946,930,423.52821917808217,1,0
1811,2024-12-28,21,0,15,16,12,12,946,934,303.50038356164384,1,0
1812,2024-12-28,21,0,12,12,16,16,952,936,423.4864657534247,1,0
1813,2024-12-28,10,0,20,16,11,11,952,941,273.4516712328767,1,0
1814,2024-12-28,17,0,20,11,15,15,953,938,393.47254794520546,1,0
1815,2024-12-29,16,0,20,15,17,17,954,937,453.47950684931504,1,0
1816,2024-12-29,24,0,16,17,24,24,948,924,663.5699726027398,1,0
1817,2024-12-29,27,0,13,24,22,22,939,917,603.6186849315069,1,0
1818,2024-12-29,24,0,0,0,25,25,934,909,743.6743561643835,0,0
1819,2024-12-29,22,0,18,47,22,22,933,911,603.6604383561644,1,0
1820,2024-12-30,20,0,6,22,17,17,911,894,453.7787397260274,1,0
1821,2024-12-30,22,0,12,17,13,13,941,928,333.5421369863014,1,0
1822,2024-12-30,27,0,11,13,16,16,950,934,423.50038356164384,1,0
1823,2024-12-30,15,0,19,16,19,19,951,932,513.514301369863,1,0
1824,2024-12-30,22,0,20,19,20,20,945,925,543.5630136986301,1,0
1795,2024-12-25,17,0,17,407,15,15,409,394,397.2581917808219,1,0
1796,2024-12-25,17,0,20,179,14,14,394,380,367.35561643835615,1,0
1797,2024-12-25,8,0,17,14,13,13,787,774,334.61380821917805,1,0
1798,2024-12-25,23,0,3,13,10,10,953,943,243.43775342465756,1,0
1799,2024-12-25,13,0,20,10,13,13,957,944,333.4307945205479,1,0
1800,2024-12-26,28,0,0,0,15,15,957,942,443.44471232876714,0,0
1801,2024-12-26,18,0,0,0,18,18,952,934,533.5003835616438,0,0
1802,2024-12-26,20,0,16,46,20,20,934,914,543.6395616438356,1,0
1803,2024-12-26,9,0,15,20,19,19,914,895,513.7717808219178,1,0
1804,2024-12-26,7,0,10,19,17,17,941,924,453.5699726027397,1,0
1805,2024-12-27,5,0,20,17,14,14,944,930,363.52821917808217,1,0
1806,2024-12-27,17,0,3,14,8,8,949,941,183.45167123287672,1,0
1807,2024-12-27,27,0,10,8,13,13,958,945,333.42383561643834,1,0
1808,2024-12-27,21,0,10,13,14,14,959,945,363.42383561643834,1,0
1809,2024-12-27,19,0,10,14,20,20,953,933,543.5073424657535,1,0
1810,2024-12-28,23,0,10,20,20,20,946,926,543.5560547945205,1,0
1811,2024-12-28,21,0,5,20,16,16,940,924,423.5699726027397,1,0
1812,2024-12-28,21,0,20,16,14,14,944,930,363.52821917808217,1,0
1813,2024-12-28,10,0,7,14,12,12,950,938,303.47254794520546,1,0
1814,2024-12-28,17,0,1,12,10,10,954,944,243.43079452054792,1,0
1815,2024-12-29,16,0,8,10,7,7,958,951,153.38208219178082,1,0
1816,2024-12-29,24,0,6,7,8,8,963,955,183.35424657534247,1,0
1817,2024-12-29,27,0,5,8,10,10,965,955,243.35424657534247,1,0
1818,2024-12-29,24,0,6,10,11,11,962,951,273.3820821917808,1,0
1819,2024-12-29,22,0,20,11,14,14,959,945,363.42383561643834,1,0
1820,2024-12-30,20,0,20,14,7,7,955,948,153.4029589041096,1,0
1821,2024-12-30,22,0,13,7,11,11,959,948,273.4029589041096,1,0
1822,2024-12-30,27,0,7,11,14,14,962,948,363.4029589041096,1,0
1823,2024-12-30,15,0,20,14,10,10,955,945,243.42383561643834,1,0
1824,2024-12-30,22,0,16,10,13,13,956,943,333.43775342465756,1,0
1795,2024-12-25,17,0,20,479,12,12,409,397,307.23731506849316,1,0
1796,2024-12-25,17,0,20,104,12,12,397,385,307.32082191780825,1,0
1797,2024-12-25,8,0,7,12,11,11,864,853,274.06405479452053,1,0
1798,2024-12-25,23,0,11,11,11,11,957,946,273.41687671232876,1,0
1799,2024-12-25,13,0,1,11,6,6,958,952,123.37512328767124,1,0
1800,2024-12-26,28,0,9,6,16,16,963,947,423.4099178082192,1,0
1801,2024-12-26,18,0,20,16,10,10,958,948,243.4029589041096,1,0
1802,2024-12-26,20,0,20,10,8,8,954,946,183.41687671232876,1,0
1803,2024-12-26,9,0,15,8,7,7,962,955,153.35424657534247,1,0
1804,2024-12-26,7,0,13,7,11,11,965,954,273.36120547945205,1,0
1805,2024-12-27,5,0,12,11,8,8,962,954,183.36120547945205,1,0
1806,2024-12-27,17,0,5,8,12,12,961,949,303.396,1,0
1807,2024-12-27,27,0,15,12,18,18,960,942,483.4447123287671,1,0
1808,2024-12-27,21,0,20,18,13,13,950,937,333.47950684931504,1,0
1809,2024-12-27,19,0,20,13,7,7,949,942,153.4447123287671,1,0
1810,2024-12-28,23,0,13,7,9,9,960,951,213.3820821917808,1,0
1811,2024-12-28,21,0,13,9,11,11,964,953,273.36816438356163,1,0
1812,2024-12-28,21,0,16,11,12,12,960,948,303.4029589041096,1,0
1813,2024-12-28,10,0,20,12,14,14,957,943,363.43775342465756,1,0
1814,2024-12-28,17,0,20,14,11,11,954,943,273.43775342465756,1,0
1815,2024-12-29,16,0,20,11,10,10,955,945,243.42383561643834,1,0
1816,2024-12-29,24,0,20,10,6,6,959,953,123.36816438356163,1,0
1817,2024-12-29,27,0,10,6,12,12,964,952,303.3751232876712,1,0
1818,2024-12-29,24,0,2,12,17,17,962,945,453.42383561643834,1,0
1819,2024-12-29,22,0,20,17,21,21,951,930,573.5282191780822,1,0
1820,2024-12-30,20,0,11,21,20,20,942,922,543.5838904109589,1,0
1821,2024-12-30,22,0,2,20,29,29,939,910,813.667397260274,1,0
1822,2024-12-30,27,0,20,29,18,18,931,913,483.6465205479452,1,0
1823,2024-12-30,15,0,20,18,15,15,933,918,393.61172602739725,1,0
1824,2024-12-30,22,0,13,15,24,24,947,923,663.5769315068493,1,0
1795,2024-12-25,17,0,3,72,11,11,409,398,277.2303561643836,1,0
1796,2024-12-25,17,0,20,479,10,10,398,388,247.29994520547945,1,0
1797,2024-12-25,8,0,1,24,11,11,460,449,276.8754520547945,1,0
1798,2024-12-25,23,0,20,28,13,13,928,915,333.63260273972605,1,0
1799,2024-12-25,13,0,1,13,11,11,939,928,273.5421369863014,1,0
1800,2024-12-26,28,0,6,11,19,19,956,937,513.479506849315,1,0
1801,2024-12-26,18,0,4,19,10,10,950,940,243.4586301369863,1,0
1802,2024-12-26,20,0,20,10,10,10,951,941,243.45167123287672,1,0
1803,2024-12-26,9,0,16,10,8,8,960,952,183.37512328767124,1,0
1804,2024-12-26,7,0,20,8,7,7,962,955,153.35424657534247,1,0
1805,2024-12-27,5,0,19,7,14,14,965,951,363.3820821917808,1,0
1806,2024-12-27,17,0,20,14,12,12,959,947,303.4099178082192,1,0
1807,2024-12-27,27,0,17,12,12,12,954,942,303.44471232876714,1,0
1808,2024-12-27,21,0,20,12,14,14,956,942,363.44471232876714,1,0
1809,2024-12-27,19,0,20,14,17,17,954,937,453.47950684931504,1,0
1810,2024-12-28,23,0,20,17,18,18,949,931,483.52126027397264,1,0
1811,2024-12-28,21,0,14,18,10,10,945,935,243.49342465753426,1,0
1812,2024-12-28,21,0,20,10,16,16,952,936,423.4864657534247,1,0
1813,2024-12-28,10,0,7,16,15,15,954,939,393.4655890410959,1,0
1814,2024-12-28,17,0,11,15,7,7,949,942,153.4447123287671,1,0
1815,2024-12-29,16,0,1,7,12,12,958,946,303.41687671232876,1,0
1816,2024-12-29,24,0,20,12,15,15,961,946,393.41687671232876,1,0
1817,2024-12-29,27,0,20,15,10,10,953,943,243.43775342465756,1,0
1818,2024-12-29,24,0,4,10,5,5,955,950,93.3890410958904,1,0
1819,2024-12-29,22,0,0,0,10,10,965,955,293.3542465753425,0,0
1820,2024-12-30,20,0,20,15,16,16,965,949,423.396,1,0
1821,2024-12-30,22,0,20,16,15,15,949,934,393.50038356164384,1,0
1822,2024-12-30,27,0,11,15,16,16,949,933,423.5073424657534,1,0
1823,2024-12-30,15,0,20,16,14,14,949,935,363.49342465753426,1,0
1824,2024-12-30,22,0,12,14,16,16,950,934,423.50038356164384,1,0
1795,2024-12-25,17,0,18,431,13,13,409,396,337.24427397260274,1,0
1796,2024-12-25,17,0,15,153,15,15,396,381,397.34865753424657,1,0
1797,2024-12-25,8,0,6,15,13,13,812,799,334.43983561643836,1,0
1798,2024-12-25,23,0,20,13,14,14,952,938,363.47254794520546,1,0
1799,2024-12-25,13,0,2,14,10,10,953,943,243.43775342465756,1,0
1800,2024-12-26,28,0,16,10,13,13,956,943,333.43775342465756,1,0
1801,2024-12-26,18,0,20,13,14,14,957,943,363.43775342465756,1,0
1802,2024-12-26,20,0,2,14,13,13,953,940,333.4586301369863,1,0
1803,2024-12-26,9,0,20,13,16,16,953,937,423.47950684931504,1,0
1804,2024-12-26,7,0,8,16,21,21,951,930,573.5282191780822,1,0
1805,2024-12-27,5,0,12,21,15,15,943,928,393.5421369863014,1,0
1806,2024-12-27,17,0,4,15,21,21,944,923,573.5769315068493,1,0
1807,2024-12-27,27,0,12,21,15,15,944,929,393.5351780821918,1,0
1808,2024-12-27,21,0,18,15,20,20,944,924,543.5699726027398,1,0
1809,2024-12-27,19,0,20,20,18,18,945,927,483.54909589041097,1,0
1810,2024-12-28,23,0,2,18,14,14,942,928,363.5421369863014,1,0
1811,2024-12-28,21,0,20,14,19,19,948,929,513.5351780821918,1,0
1812,2024-12-28,21,0,20,19,19,19,947,928,513.5421369863013,1,0
1813,2024-12-28,10,0,20,19,13,13,942,929,333.5351780821918,1,0
1814,2024-12-28,17,0,20,13,8,8,948,940,183.4586301369863,1,0
1815,2024-12-29,16,0,6,8,10,10,959,949,243.39600000000002,1,0
1816,2024-12-29,24,0,20,10,9,9,962,953,213.36816438356163,1,0
1817,2024-12-29,27,0,20,9,11,11,961,950,273.38904109589043,1,0
1818,2024-12-29,24,0,20,11,12,12,960,948,303.4029589041096,1,0
1819,2024-12-29,22,0,20,12,10,10,957,947,243.40991780821918,1,0
1820,2024-12-30,20,0,20,10,12,12,958,946,303.41687671232876,1,0
1821,2024-12-30,22,0,15,12,16,16,958,942,423.44471232876714,1,0
1822,2024-12-30,27,0,6,16,16,16,952,936,423.4864657534247,1,0
1823,2024-12-30,15,0,14,16,13,13,948,935,333.49342465753426,1,0
1824,2024-12-30,22,0,6,13,16,16,951,935,423.49342465753426,1,0
1795,2024-12-25,17,0,5,120,22,22,409,387,607.306904109589,1,0
1796,2024-12-25,17,0,8,192,20,20,387,367,547.4460821917809,1,0
1797,2024-12-25,8,0,20,301,13,13,487,474,336.7014794520548,1,0
1798,2024-12-25,23,0,6,13,6,6,666,660,125.40712328767123,1,0
1799,2024-12-25,13,0,20,6,15,15,961,946,393.41687671232876,1,0
1800,2024-12-26,28,0,19,15,18,18,959,941,483.4516712328767,1,0
1801,2024-12-26,18,0,4,18,22,22,947,925,603.5630136986301,1,0
1802,2024-12-26,20,0,20,22,27,27,940,913,753.6465205479452,1,0
1803,2024-12-26,9,0,20,27,20,20,931,911,543.6604383561644,1,0
1804,2024-12-26,7,0,3,20,15,15,933,918,393.61172602739725,1,0
1805,2024-12-27,5,0,13,15,8,8,945,937,183.47950684931507,1,0
1806,2024-12-27,17,0,20,8,13,13,957,944,333.4307945205479,1,0
1807,2024-12-27,27,0,20,13,11,11,959,948,273.4029589041096,1,0
1808,2024-12-27,21,0,20,11,12,12,956,944,303.4307945205479,1,0
1809,2024-12-27,19,0,18,12,10,10,957,947,243.40991780821918,1,0
1810,2024-12-28,23,0,14,10,13,13,958,945,333.42383561643834,1,0
1811,2024-12-28,21,0,20,13,19,19,957,938,513.4725479452055,1,0
1812,2024-12-28,21,0,8,19,12,12,948,936,303.4864657534247,1,0
1813,2024-12-28,10,0,20,12,18,18,949,931,483.52126027397264,1,0
1814,2024-12-28,17,0,6,18,20,20,950,930,543.5282191780822,1,0
1815,2024-12-29,16,0,20,20,17,17,942,925,453.56301369863013,1,0
1816,2024-12-29,24,0,20,17,14,14,943,929,363.5351780821918,1,0
1817,2024-12-29,27,0,20,14,8,8,949,941,183.45167123287672,1,0
1818,2024-12-29,24,0,20,8,12,12,958,946,303.41687671232876,1,0
1819,2024-12-29,22,0,5,12,16,16,960,944,423.4307945205479,1,0
1820,2024-12-30,20,0,20,16,11,11,952,941,273.4516712328767,1,0
1821,2024-12-30,22,0,20,11,9,9,953,944,213.43079452054792,1,0
1822,2024-12-30,27,0,11,9,15,15,960,945,393.42383561643834,1,0
1823,2024-12-30,15,0,20,15,12,12,956,944,303.4307945205479,1,0
1824,2024-12-30,22,0,4,12,17,17,953,936,453.4864657534247,1,0
1795,2024-12-25,17,0,1,24,20,20,409,389,547.2929863013699,1,0
1796,2024-12-25,17,0,20,479,18,18,389,371,487.41824657534244,1,0
1797,2024-12-25,8,0,12,106,16,16,395,379,427.36257534246573,1,0
1798,2024-12-25,23,0,5,16,10,10,858,848,244.0988493150685,1,0
1799,2024-12-25,13,0,20,10,7,7,954,947,153.40991780821918,1,0
1800,2024-12-26,28,0,6,7,10,10,963,953,243.36816438356163,1,0
1801,2024-12-26,18,0,20,10,10,10,963,953,243.36816438356163,1,0
1802,2024-12-26,20,0,20,10,11,11,960,949,273.396,1,0
1803,2024-12-26,9,0,20,11,18,18,959,941,483.4516712328767,1,0
1804,2024-12-26,7,0,5,18,21,21,951,930,573.5282191780822,1,0
1805,2024-12-27,5,0,6,21,18,18,941,923,483.5769315068493,1,0
1806,2024-12-27,17,0,20,18,16,16,941,925,423.56301369863013,1,0
1807,2024-12-27,27,0,20,16,13,13,946,933,333.5073424657534,1,0
1808,2024-12-27,21,0,20,13,21,21,951,930,573.5282191780822,1,0
1809,2024-12-27,19,0,15,21,17,17,946,929,453.5351780821918,1,0
1810,2024-12-28,23,0,20,17,21,21,942,921,573.5908493150685,1,0
1811,2024-12-28,21,0,20,21,13,13,942,929,333.5351780821918,1,0
1812,2024-12-28,21,0,20,13,21,21,946,925,573.5630136986301,1,0
1813,2024-12-28,10,0,20,21,21,21,946,925,573.5630136986301,1,0
1814,2024-12-28,17,0,20,21,17,17,938,921,453.5908493150685,1,0
1815,2024-12-29,16,0,20,17,16,16,942,926,423.55605479452055,1,0
1816,2024-12-29,24,0,20,16,23,23,947,924,633.5699726027398,1,0
1817,2024-12-29,27,0,12,23,16,16,941,925,423.56301369863013,1,0
1818,2024-12-29,24,0,8,16,15,15,941,926,393.55605479452055,1,0
1819,2024-12-29,22,0,14,15,11,11,949,938,273.47254794520546,1,0
1820,2024-12-30,20,0,20,11,15,15,954,939,393.4655890410959,1,0
1821,2024-12-30,22,0,11,15,11,11,954,943,273.43775342465756,1,0
1822,2024-12-30,27,0,20,11,13,13,954,941,333.4516712328767,1,0
1823,2024-12-30,15,0,20,13,10,10,956,946,243.41687671232876,1,0
1824,2024-12-30,22,0,14,10,12,12,957,945,303.42383561643834,1,0
1795,2024-12-25,17,0,20,479,20,20,409,389,547.2929863013699,1,0
1796,2024-12-25,17,0,6,112,18,18,389,371,487.41824657534244,1,0
1797,2024-12-25,8,0,14,18,19,19,850,831,514.2171506849315,1,0
1798,2024-12-25,23,0,20,19,11,11,943,932,273.514301369863,1,0
1799,2024-12-25,13,0,11,11,16,16,950,934,423.50038356164384,1,0
1800,2024-12-26,28,0,20,16,10,10,953,943,243.43775342465756,1,0
1801,2024-12-26,18,0,20,10,12,12,954,942,303.44471232876714,1,0
1802,2024-12-26,20,0,20,12,8,8,958,950,183.3890410958904,1,0
1803,2024-12-26,9,0,11,8,11,11,960,949,273.396,1,0
1804,2024-12-26,7,0,8,11,15,15,961,946,393.41687671232876,1,0
1805,2024-12-27,5,0,20,15,12,12,954,942,303.44471232876714,1,0
1806,2024-12-27,17,0,20,12,8,8,953,945,183.42383561643837,1,0
1807,2024-12-27,27,0,19,8,14,14,960,946,363.41687671232876,1,0
1808,2024-12-27,21,0,20,14,12,12,958,946,303.41687671232876,1,0
1809,2024-12-27,19,0,20,12,16,16,954,938,423.47254794520546,1,0
1810,2024-12-28,23,0,14,16,9,9,952,943,213.43775342465756,1,0
1811,2024-12-28,21,0,7,9,13,13,955,942,333.44471232876714,1,0
1812,2024-12-28,21,0,20,13,15,15,958,943,393.43775342465756,1,0
1813,2024-12-28,10,0,20,15,14,14,952,938,363.47254794520546,1,0
1814,2024-12-28,17,0,20,14,18,18,951,933,483.5073424657535,1,0
1815,2024-12-29,16,0,20,18,14,14,948,934,363.50038356164384,1,0
1816,2024-12-29,24,0,5,14,15,15,948,933,393.5073424657534,1,0
1817,2024-12-29,27,0,10,15,10,10,951,941,243.45167123287672,1,0
1818,2024-12-29,24,0,20,10,9,9,955,946,213.41687671232876,1,0
1819,2024-12-29,22,0,20,9,10,10,961,951,243.3820821917808,1,0
1820,2024-12-30,20,0,9,10,14,14,961,947,363.4099178082192,1,0
1821,2024-12-30,22,0,20,14,8,8,956,948,183.4029589041096,1,0
1822,2024-12-30,27,0,19,8,8,8,958,950,183.3890410958904,1,0
1823,2024-12-30,15,0,20,8,10,10,964,954,243.36120547945205,1,0
1824,2024-12-30,22,0,20,10,7,7,962,955,153.35424657534247,1,0
1795,2024-12-25,17,0,15,359,11,11,409,398,277.2303561643836,1,0
1796,2024-12-25,17,0,17,223,11,11,398,387,277.306904109589,1,0
1797,2024-12-25,8,0,16,11,10,10,746,736,244.87824657534247,1,0
1798,2024-12-25,23,0,6,10,12,12,959,947,303.4099178082192,1,0
1799,2024-12-25,13,0,20,12,22,22,958,936,603.4864657534247,1,0
1800,2024-12-26,28,0,9,22,16,16,946,930,423.52821917808217,1,0
1801,2024-12-26,18,0,20,16,15,15,942,927,393.54909589041097,1,0
1802,2024-12-26,20,0,5,15,18,18,949,931,483.52126027397264,1,0
1803,2024-12-26,9,0,16,18,22,22,947,925,603.5630136986301,1,0
1804,2024-12-26,7,0,20,22,22,22,940,918,603.6117260273973,1,0
1805,2024-12-27,5,0,20,22,20,20,936,916,543.6256438356164,1,0
1806,2024-12-27,17,0,2,20,21,21,938,917,573.6186849315069,1,0
1807,2024-12-27,27,0,20,21,15,15,939,924,393.5699726027397,1,0
1808,2024-12-27,21,0,6,15,16,16,944,928,423.5421369863014,1,0
1809,2024-12-27,19,0,9,16,12,12,949,937,303.47950684931504,1,0
1810,2024-12-28,23,0,20,12,16,16,952,936,423.4864657534247,1,0
1811,2024-12-28,21,0,20,16,16,16,952,936,423.4864657534247,1,0
1812,2024-12-28,21,0,17,16,9,9,948,939,213.46558904109588,1,0
1813,2024-12-28,10,0,20,9,10,10,955,945,243.42383561643834,1,0
1814,2024-12-28,17,0,0,0,13,13,961,948,383.4029589041096,0,0
1815,2024-12-29,16,0,20,23,10,10,957,947,243.40991780821918,1,0
1816,2024-12-29,24,0,0,0,12,12,947,935,353.49342465753426,0,0
1817,2024-12-29,27,0,20,22,11,11,958,947,273.4099178082192,1,0
1818,2024-12-29,24,0,6,11,9,9,947,938,213.47254794520546,1,0
1819,2024-12-29,22,0,20,9,9,9,960,951,213.3820821917808,1,0
1820,2024-12-30,20,0,5,9,14,14,962,948,363.4029589041096,1,0
1821,2024-12-30,22,0,16,14,13,13,957,944,333.4307945205479,1,0
1822,2024-12-30,27,0,20,13,9,9,953,944,213.43079452054792,1,0
1823,2024-12-30,15,0,20,9,20,20,958,938,543.4725479452055,1,0
1824,2024-12-30,22,0,2,20,20,20,951,931,543.5212602739726,1,0
1795,2024-12-25,17,0,20,479,16,16,409,393,427.2651506849315,1,0
1796,2024-12-25,17,0,19,108,20,20,393,373,547.4043287671233,1,0
1797,2024-12-25,8,0,4,20,20,20,852,832,544.2101917808219,1,0
1798,2024-12-25,23,0,1,20,18,18,940,922,483.58389041095893,1,0
1799,2024-12-25,13,0,16,18,17,17,942,925,453.56301369863013,1,0
1800,2024-12-26,28,0,4,17,15,15,945,930,393.52821917808217,1,0
1801,2024-12-26,18,0,0,0,19,19,948,929,563.5351780821918,0,0
1802,2024-12-26,20,0,18,34,18,18,946,928,483.54213698630133,1,0
1803,2024-12-26,9,0,3,18,18,18,928,910,483.667397260274,1,0
1804,2024-12-26,7,0,9,18,25,25,944,919,693.6047671232876,1,0
1805,2024-12-27,5,0,1,24,20,20,937,917,543.6186849315069,1,0
1806,2024-12-27,17,0,17,21,16,16,935,919,423.6047671232877,1,0
1807,2024-12-27,27,0,20,16,26,26,943,917,723.6186849315069,1,0
1808,2024-12-27,21,0,20,26,13,13,938,925,333.56301369863013,1,0
1809,2024-12-27,19,0,20,13,18,18,941,923,483.5769315068493,1,0
1810,2024-12-28,23,0,18,18,17,17,949,932,453.514301369863,1,0
1811,2024-12-28,21,0,20,17,20,20,945,925,543.5630136986301,1,0
1812,2024-12-28,21,0,3,20,15,15,943,928,393.5421369863014,1,0
1813,2024-12-28,10,0,9,15,18,18,945,927,483.54909589041097,1,0
1814,2024-12-28,17,0,20,18,17,17,947,930,453.52821917808217,1,0
1815,2024-12-29,16,0,8,17,17,17,945,928,453.5421369863014,1,0
1816,2024-12-29,24,0,5,17,11,11,946,935,273.49342465753426,1,0
1817,2024-12-29,27,0,20,11,19,19,952,933,513.5073424657535,1,0
1818,2024-12-29,24,0,20,19,13,13,950,937,333.47950684931504,1,0
1819,2024-12-29,22,0,14,13,12,12,948,936,303.4864657534247,1,0
1820,2024-12-30,20,0,9,12,14,14,955,941,363.4516712328767,1,0
1821,2024-12-30,22,0,20,14,10,10,954,944,243.43079452054792,1,0
1822,2024-12-30,27,0,20,10,16,16,956,940,423.4586301369863,1,0
1823,2024-12-30,15,0,20,16,16,16,954,938,423.47254794520546,1,0
1824,2024-12-30,22,0,19,16,11,11,948,937,273.47950684931504,1,0
1795,2024-12-25,17,0,20,479,15,15,409,394,397.2581917808219,1,0
1796,2024-12-25,17,0,20,107,15,15,394,379,397.36257534246573,1,0
1797,2024-12-25,8,0,4,15,19,19,858,839,514.1614794520548,1,0
1798,2024-12-25,23,0,12,19,14,14,946,932,363.514301369863,1,0
1799,2024-12-25,13,0,11,14,11,11,947,936,273.4864657534247,1,0
1800,2024-12-26,28,0,4,11,10,10,955,945,243.42383561643834,1,0
1801,2024-12-26,18,0,20,10,12,12,959,947,303.4099178082192,1,0
1802,2024-12-26,20,0,20,12,14,14,958,944,363.4307945205479,1,0
1803,2024-12-26,9,0,11,14,13,13,954,941,333.4516712328767,1,0
1804,2024-12-26,7,0,14,13,16,16,953,937,423.47950684931504,1,0
1805,2024-12-27,5,0,20,16,13,13,951,938,333.47254794520546,1,0
1806,2024-12-27,17,0,2,13,8,8,951,943,183.43775342465753,1,0
1807,2024-12-27,27,0,5,8,13,13,959,946,333.41687671232876,1,0
1808,2024-12-27,21,0,7,13,10,10,959,949,243.39600000000002,1,0
1809,2024-12-27,19,0,11,10,2,2,957,955,3.354246575342465,1,0
1810,2024-12-28,23,0,7,2,9,9,968,959,213.3264109589041,1,0
1811,2024-12-28,21,0,20,9,7,7,969,962,153.30553424657535,1,0
1812,2024-12-28,21,0,14,7,13,13,964,951,333.3820821917808,1,0
1813,2024-12-28,10,0,20,13,7,7,960,953,153.36816438356163,1,0
1814,2024-12-28,17,0,20,7,11,11,960,949,273.396,1,0
1815,2024-12-29,16,0,20,11,15,15,962,947,393.4099178082192,1,0
1816,2024-12-29,24,0,4,15,14,14,954,940,363.4586301369863,1,0
1817,2024-12-29,27,0,12,14,16,16,951,935,423.49342465753426,1,0
1818,2024-12-29,24,0,20,16,18,18,950,932,483.514301369863,1,0
1819,2024-12-29,22,0,20,18,11,11,946,935,273.49342465753426,1,0
1820,2024-12-30,20,0,20,11,5,5,951,946,93.41687671232876,1,0
1821,2024-12-30,22,0,20,5,8,8,964,956,183.3472876712329,1,0
1822,2024-12-30,27,0,20,8,13,13,967,954,333.36120547945205,1,0
1823,2024-12-30,15,0,10,13,14,14,959,945,363.42383561643834,1,0
1824,2024-12-30,22,0,20,14,24,24,953,929,663.5351780821918,1,0
1795,2024-12-25,17,0,20,479,16,16,409,393,427.2651506849315,1,0
1796,2024-12-25,17,0,20,108,12,12,393,381,307.34865753424657,1,0
1797,2024-12-25,8,0,16,12,10,10,860,850,244.08493150684933,1,0
1798,2024-12-25,23,0,6,10,16,16,958,942,423.44471232876714,1,0
1799,2024-12-25,13,0,20,16,13,13,954,941,333.4516712328767,1,0
1800,2024-12-26,28,0,2,13,14,14,951,937,363.47950684931504,1,0
1801,2024-12-26,18,0,20,14,15,15,953,938,393.47254794520546,1,0
1802,2024-12-26,20,0,3,15,17,17,951,934,453.50038356164384,1,0
1803,2024-12-26,9,0,1,17,13,13,948,935,333.49342465753426,1,0
1804,2024-12-26,7,0,11,13,17,17,950,933,453.5073424657534,1,0
1805,2024-12-27,5,0,20,17,9,9,950,941,213.45167123287672,1,0
1806,2024-12-27,17,0,20,9,13,13,954,941,333.4516712328767,1,0
